Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,ORD-2025-0071,Mercado Local,Miniso Metromall,TrasTienda,2025-06-20 00:00:00,cambio de breaker de proteccion de 60/3,Junio 2025,Emergencia,Electricidad,Correctivo,Facility,2025-06-21 00:00:00,2025-06-21 00:00:00,2025-06-21 00:00:00,Junio 2025,A Tiempo,1,68,2151-02-16 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0072,Mercado Local,Miniso Metromall,Tienda,2025-06-20 00:00:00,remplazo de interruptor sencillo,Junio 2025,Media,Electricidad,Correctivo,Facility,2025-07-05 00:00:00,2025-06-21 00:00:00,2025-06-21 00:00:00,Junio 2025,A Tiempo,1,68,2151-02-16 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0074,Mercado Local,Miniso Metromall,Tienda ,2025-06-20 00:00:00,desinstalacion de cerradura  en puerta de vitrina ,Junio 2024,Media,Cerrajeria ,Correctivo,Facility,2025-07-05 00:00:00,2025-08-10 00:00:00,2025-08-10 00:00:00,Agosto 2025,Atrasado,51,68,2151-02-16 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0078,Mercado Local,Miniso Metromall,Tienda ,2025-06-20 00:00:00,pintura de los herrajes de demostracion de producto,Junio 2025,Media,Herreria,Correctivo,Facility,2025-07-05 00:00:00,,,,En Espera,En Espera de Informacion,68,2151-02-16 00:00:00,Sin realizar,,,,,-
,ORD-2025-0486,Real State,"Yafe Casco Viejo, S.A.",Deposito,2025-06-20 00:00:00,-Impermiablizacion del Techo del Deposito .,Junio 2025,Media,Techo,Correctivo,Facility,2025-07-05 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Junio 2025,A Tiempo,3,68,2151-02-16 00:00:00,Finalizado,Facility,132.16,"Pintura Imspertil; Brocha Premium 3""; Menbrana de Refuerzo; Exacto de Aluminio; ",,-
,ORD-2025-0456,Mercado Local,Miniso Albrook,Tienda,2025-06-24 00:00:00,se requiere reparar la columna de gypsum de la entrada de la tienda ya que la puerta se salio de su riel de guia ,Junio 2025,Emergencia,Gypsum/Repello,Correctivo,Facility,2025-06-25 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,Junio 2025,A Tiempo,1,64,2151-02-20 00:00:00,Finalizado,Facility,NRM,NRM; ,NRM,-
,ORD-2025-0454,Mercado Local,Miniso Metromall,Tienda,2025-06-24 00:00:00,Reparación de eje caido en la puerta enrollable del centro,Junio 2025,Emergencia,Puertas Enrollables,Correctivo,Facility,2025-06-25 00:00:00,2025-06-24 00:00:00,2025-06-24 00:00:00,Junio 2025,A Tiempo,0,64,2151-02-20 00:00:00,Finalizado,Proveedor,NRM,NRM; ,,-
,ORD-2025-0457,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-06-24 00:00:00,Reparar gotera que afecta al local 1.   ,Junio 2025,Media,Techo,Correctivo,Facility,2025-07-09 00:00:00,2025-06-16 00:00:00,2025-06-16 00:00:00,Junio 2025,A Tiempo,-8,64,2151-02-20 00:00:00,Finalizado,,,,,-
,ORD-2025-0459,Real State,"Plaza Pacifica Top, S.A.",Local 5,2025-06-24 00:00:00,Reporte de nueva falla eléctrica que esta afectando el local 5,Junio 2025,Media,Techo,Correctivo,Comercial,2025-07-09 00:00:00,2025-06-27 00:00:00,2025-06-30 00:00:00,Junio 2025,A Tiempo,6,64,2151-02-20 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0020,Mercado Local,Miniso Metromall,Tienda ,2025-06-25 00:00:00,-se requiere reparar parte de la facia del cielo razo de la entrada de la tienda ,Junio 2025,Emergencia,Cielo raso,Correctivo,Facility,2025-06-26 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Junio 2025,Atrasado,2,63,2151-02-21 00:00:00,Finalizado,,,Escotilla de acseso ; ,,-
,ORD-2025-0498,Mercado Local,Miniso Albrook,Tienda,2025-06-26 00:00:00,Reparacion de Puertas enrollable por emergencia.,Junio 2025,Emergencia,Puertas Enrollables,Correctivo,Facility,2025-06-27 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Junio 2025,A Tiempo,0,62,2151-02-22 00:00:00,Finalizado,Facility,NRM,NRM; ,NRM,-
,ORD-2025-0510,Aeropuerto,Miniso C2-80,Tienda,2025-06-26 00:00:00,-Mantenimiento Semestral - Puerta Enrollable,Julio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-11 00:00:00,,,,En Espera,En Espera de Informacion,62,2151-02-22 00:00:00,Sin realizar,Proveedor,95,NRM; ,Ver archivo,-
,ORD-2025-0481,Aeropuerto,Bodega 12,Tienda,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0482,Aeropuerto,Bodega 27,Bodega ,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0483,Aeropuerto,Bodega B-13,Bodega,2025-06-30 00:00:00,- Señalizacion de Salida .,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,14.98,NRM; ,Ver archivo,-
,ORD-2025-0475,Aeropuerto,Columbia,Tienda,2025-06-30 00:00:00,Señalizacion de Salida y de Estacion manual,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,144.45,NRM; ,Ver archivo,-
,ORD-2025-0474,Aeropuerto,Fresh And To Go,Tienda,2025-06-30 00:00:00,-Extintor de 10 lb + soporte,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,144.45,NRM; ,Ver archivo,-
,ORD-2025-0479,Aeropuerto,Isadora norte,Tienda,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0480,Aeropuerto,Melissa Capilla,Tienda,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0524,Aeropuerto,Melissa Norte,Tienda,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Julio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0525,Aeropuerto,Melissa Norte,Tienda,2025-06-30 00:00:00,-Fumigacion de En tienda,Junio 2025,Media,Fumigacion,Preventivos,Facility,2025-07-15 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,Junio 2025,Atrasado,44,58,91734,Finalizado,Proveedor,42.8,NRM; ,,
,ORD-2025-0526,Aeropuerto,Melissa Norte,Tienda,2025-06-30 00:00:00,-Mantenimiento Semestral - Puerta Enrollable,Julio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,95,NRM; ,Ver archivo,-
,ORD-2025-0478,Aeropuerto,Melissa Sur,Tienda,2025-06-30 00:00:00,- Señalizacion de Salida y  de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0470,Aeropuerto,Miniso 38,Tienda,2025-06-30 00:00:00,-Señalizacion de Salida y Estacion Manual para Extintores,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,29.96,NRM; ,Ver archivo,-
,ORD-2025-0620,Mercado Local,Miniso Albrook,Tienda,2025-06-30 00:00:00,-Mantenimiento de Puertas Enrrollables ,Junio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,Julio 2025,A Tiempo,7,58,2151-02-26 00:00:00,Finalizado,Proveedor ,85,NRM; ,Ver archivo,-
,ORD-2025-0465,Mercado Local,Miniso Altaplaza,Tienda,2025-06-30 00:00:00,-Instalacion de Extintor de 10 LB y 20 Lb con soportes ,Junio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,505.04,NRM; ,Ver archivo,-
,ORD-2025-0026,Mercado Local,Miniso Altaplaza,Tienda,2025-06-30 00:00:00,-Mantenimiento de Puertas Enrrollables ,Julio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-02-07 00:00:00,2025-07-06 00:00:00,Julio 2025,A Tiempo,6,58,2151-02-26 00:00:00,Finalizado,Proveedor,170,NRM,Ver archivo,-
,ORD-2025-0476,Aeropuerto,Miniso C2-80,Tienda,2025-06-30 00:00:00,Señalizacion Estacion Manual,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,14.98,NRM; ,Ver archivo,-
,ORD-2025-0616,Mercado Local,Miniso Metromall,Tienda,2025-06-30 00:00:00,-se solicita realizar el mantenimineto de las puertas enrollables ,Junio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,8,58,2151-02-26 00:00:00,Finalizado,Proveedor ,255,NRM; ,Ver archivo,-
,ORD-2025-0463,Mercado Local,Miniso Multiplaza,Tienda,2025-06-30 00:00:00,-Instalar Exintor Adicional de 20 Libras con su base,Junio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,181.9,NRM; ,Ver archivo,-
,ORD-2025-0027,Mercado Local,Miniso Multiplaza,Tienda,2025-06-30 00:00:00,-Mantenimiento de Puertas Enrrollables ,Junio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,Julio 2025,A Tiempo,4,58,2151-02-26 00:00:00,Finalizado,Proveedor ,85,NRM; ,Ver archivo,-
,ORD-2025-0464,Mercado Local,Miniso San Miguelito,Tienda,2025-06-30 00:00:00,-Intalar Señalizacion de Estacion Manual ,Junio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-15 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,Julio 2025,Atrasado,30,58,2151-02-26 00:00:00,Finalizado,Proveedor,14.98,NRM; ,Ver archivo,-
,ORD-2025-0617,Mercado Local,Miniso Town Center,Tienda,2025-06-30 00:00:00,-se solicita realizar el mantenimiento de las puertas enrollables ,Junio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-07-10 00:00:00,2025-07-10 00:00:00,Julio 2025,A Tiempo,10,58,2151-02-26 00:00:00,Finalizado,Proveedor,85,NRM; ,Ver archivo,-
,ORD-2025-0619,Mercado Local,Miniso Westland,Tienda,2025-06-30 00:00:00,-se solicita realizar mantenimineto a las puertas enrollables ,Junio 2025,Media,Puertas Enrollables,Preventivos,Facility,2025-07-15 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,Julio 2025,A Tiempo,9,58,2151-02-26 00:00:00,Finalizado,Proveedor ,85,NRM; ,Ver archivo,-
,ORD-2025-0472,Aeropuerto,Sugar Fly Capilla,Tienda,2025-06-30 00:00:00,-Extintor de 10 lb + soporte,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,144.45,NRM; ,Ver archivo,-
,ORD-2025-0473,Aeropuerto,Sugar Fly Muelle Norte,Tienda,2025-06-30 00:00:00,-Extintor de 10 lb + soporte,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,144.45,NRM; ,Ver archivo,-
,ORD-2025-0471,Aeropuerto,Sugar Fly Terminal 2,Tienda,2025-06-30 00:00:00,-Extintor de 10 lb + soporte,Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,144.45,NRM; ,Ver archivo,-
,ORD-2025-0025,Aeropuerto,Sugar Fly Terminal 2,Tienda,2025-06-30 00:00:00,-Remplazo de Luces Par 30 de riel.,Julio 2025,Media,Iluminacion,Correctivo,Retail,2025-07-15 00:00:00,2025-08-07 00:00:00,2025-08-07 00:00:00,Julio 2025,Atrasado,38,58,2151-02-26 00:00:00,Finalizado,Facility,41.2,Luces Par 30 De Riel; ,Ver archivo,-
,ORD-2025-0477,Aeropuerto,Todo Moda Norte,Tienda,2025-06-30 00:00:00,"Base de Extintor , Señalizacion de Salida y de Estacion manual",Junio 2025,Media,Sistema de extincion,Adecuación,Facility,2025-07-15 00:00:00,,,,En Espera,En Espera de Informacion,58,2151-02-26 00:00:00,Sin realizar,Proveedor,78.11,NRM; ,Ver archivo,-
,ORD-2025-0705,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Limpieza profunda de los pisos de las áreas comunes,Julio 2025,Baja,Pisos,Preventivos,Facility,2025-07-31 00:00:00,2025-07-24 00:00:00,2025-07-24 00:00:00,Julio 2025,A Tiempo,23,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0706,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00," Podar césped, revisar, eliminar maleza, arbustos, ramas, rastrillar o recoger hojas y ramas en áreas verdes perimetrales
",Julio 2025,Baja,Jardineria,Preventivos,Facility,2025-07-31 00:00:00,2025-07-19 00:00:00,2025-07-19 00:00:00,Julio 2025,A Tiempo,18,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0708,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Hidrolavado pasillo lateral de bodegas,Julio 2025,Baja,Paredes,Preventivos,Facility,2025-07-31 00:00:00,2025-07-24 00:00:00,2025-07-24 00:00:00,Julio 2025,A Tiempo,23,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0709,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Mantenimiento preventivo de pintura estructuras de metal o cercas.,Julio 2025,Baja,Pintura,Preventivos,Facility,2025-07-31 00:00:00,,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0710,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Mantenimiento preventivo de pintura de paredes en áreas afecadas .,Julio 2025,Baja,Pintura,Preventivos,Facility,2025-07-31 00:00:00,,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0715,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Limpieza con hidrolavadora en la parte de abajo de la estructura del techo frontal,Julio 2025,Baja,Paredes,Preventivos,Facility,2025-07-31 00:00:00,,,,En Espera,En Espera de Informacion,57,2151-02-27 00:00:00,Sin realizar,Facility,NRM,NRM; ,,-
,ORD-2025-0717,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-07-01 00:00:00,Hidrolavado tanque bomba contra incendio,Julio 2025,Baja,Paredes,Preventivos,Facility,2025-07-31 00:00:00,,,,En Espera,En Espera de Informacion,57,2151-02-27 00:00:00,Sin realizar,Facility,NRM,NRM; ,,-
,ORD-2025-0665,Mercado Local,Miniso Westland,Tienda,2025-07-01 00:00:00,-Mantenimiento preventivo a los airea acondicionados.,Julio 2025,Media,Aire Acondicionado,Preventivos,Facility,2025-07-16 00:00:00,2025-06-26 00:00:00,2025-07-01 00:00:00,Julio 2025,A Tiempo,0,57,2151-02-27 00:00:00,Finalizado,Proveedor ,197.95,NRM; ,,-
,ORD-2025-0714,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-07-01 00:00:00,Mantenimiento Preventivo Acensor,Julio 2025,Baja,Elevador,Preventivos,Facility,2025-07-31 00:00:00,,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0711,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,"Mantenimiento preventivo de pintura, identificar areas afecadas ",Julio 2025,Baja,Pintura,Preventivos,Facility,2025-07-31 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Agosto 2025,Atrasado,34,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0712,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,Mantenimiento áreas Verdes,Julio 2025,Baja,Jardineria,Preventivos,Facility,2025-07-31 00:00:00,2025-07-27 00:00:00,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0713,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,Limpieza profunda de los pisos de las areas comunes,Julio 2025,Baja,Pisos,Preventivos,Facility,2025-07-31 00:00:00,2025-07-27 00:00:00,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0716,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,LImpieza con hidrolavadora en la parte de abajo de la estructura de los aires acondicionados,Julio 2025,Baja,Paredes,Preventivos,Facility,2025-07-31 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Agosto 2025,Atrasado,34,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0718,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,Limpieza de monolitos,Julio 2025,Baja,Paredes,Preventivos,Facility,2025-07-31 00:00:00,2025-07-27 00:00:00,2025-07-31 00:00:00,Julio 2025,A Tiempo,30,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0704,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-07-01 00:00:00,Reparar adoquines ornamentales Rotos.,Agosto 2025,Media,Paredes,Correctivo,Facility,2025-07-16 00:00:00,,,,En Espera,En Espera de Informacion,57,2151-02-27 00:00:00,Sin realizar,Facility,,,,-
,ORD-2025-0028,Aeropuerto,Todo Moda Norte,Tienda,2025-07-01 00:00:00,-Se solicita pegar con aditivo socalo en la entrada de la tienda de Todo Moda Aeropuerto,Julio 2025,Media,Otros,Correctivo,Facility,2025-07-16 00:00:00,2025-07-05 00:00:00,2025-07-04 00:00:00,Julio 2025,A Tiempo,3,57,2151-02-27 00:00:00,Finalizado,Facility,NRM,NRM,Ver archivo,-
,ORD-2025-0682,Aeropuerto,Bodega 12,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0674,Aeropuerto,Bodega 27,Bodega,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0675,Aeropuerto,Bodega B-13,Bodega,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0676,Aeropuerto,Bodega Fresh To Go,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0035,Real State,"Bodegas Industriales, S.A.",Techo Delantero Bodega 6,2025-07-02 00:00:00,-Pintura para Techo de Bodegas Industriales (Bodega 6),Julio 2025,Media,Techo,Correctivo,Facility,2025-07-17 00:00:00,2025-07-11 00:00:00,2025-07-11 00:00:00,Julio 2025,A Tiempo,9,56,2151-02-28 00:00:00,Finalizado,Facility,103.19,2 galones de y85 color gris; 1 rollo de adiflex; 1 brocha de 3 pulgadas; 1 cubierta de rodillo pequeño; 1 maquina para rodilla pequeño; ,Ver archivo,-
,ORD-2025-0672,Aeropuerto,Columbia,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0680,Aeropuerto,Isadora norte,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0696,Real State,Marina View Consortium Inc.,Oficina 22E,2025-07-02 00:00:00,-Pegar un segundo socalo que se encuentra caído,Julio 2025,Media,Pisos,Correctivo,Cliente,2025-07-17 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,Agosto 2025,Atrasado,49,56,2151-02-28 00:00:00,Finalizado,Proveedor ,,,,-
,ORD-2025-0679,Aeropuerto,Melissa Capilla,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0677,Aeropuerto,Melissa Norte,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0678,Aeropuerto,Melissa Sur,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,A Tiempo,6,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0673,Aeropuerto,Miniso 38,Tienda,2025-07-02 00:00:00,-Mantenimento preventivo anual de Extintores ,Julio 2025,Media,Sistema de extincion,Preventivos,Facility,2025-07-17 00:00:00,2025-07-29 00:00:00,2025-07-29 00:00:00,Julio 2025,Atrasado,27,56,2151-02-28 00:00:00,Finalizado,Proveedor ,11.235,NRM; ,Ver archivo,-
,ORD-2025-0726,Aeropuerto,Miniso 38,Tienda,2025-07-02 00:00:00,cambio de 2 juegos de bisagras en mueble detras de caja ,Julio 2025,Media,Herreria,Correctivo,Facility,2025-07-17 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,Julio 2025,A Tiempo,0,56,2151-02-28 00:00:00,Finalizado,Facility,4.26,NRM; ,,-
